Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,num_hashtags,avg_hashtag_length,engagement_rate,like_retweet_ratio,cleaned_text,textblob_polarity,textblob_subjectivity,vader_compound,vader_sentiment,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,will_trend
81,83, Overflowing happiness: welcoming a new family member!  , Happiness    ,2023-02-22 10:00:00, NewParentJoy    , Instagram , #Happiness #NewFamilyMember                 ,30.0,60.0, UK           ,2023,2,22,10,2,13.0,0.75,1.935483870967742,overflowing happiness welcoming new family member,0.41818181818181815,0.32727272727272727,0.7777,positive,10,2,2,0,0.49999999999999994,-0.8660254037844387,1
82,84, Laughter is the key to joy—attending a stand-up comedy show. , Joy          ,2023-02-22 19:30:00, StandUpFan      , Facebook , #Joy #StandUpComedy                         ,22.0,45.0, Canada    ,2023,2,22,19,2,9.0,0.5583333333333333,1.9565217391304348,laughter key joyattending standup comedy show,0.0,1.0,0.6908,positive,19,2,2,0,-0.9659258262890684,0.2588190451025203,0
83,85, Sending love to all my followers on this beautiful day! ❤️ , Love         ,2023-02-23 08:30:00, LoveSender      , Twitter  , #Love #SpreadLove                            ,15.0,30.0, Australia  ,2023,2,23,8,2,8.0,0.375,1.875,sending love follower beautiful day,0.675,0.8,0.8784,positive,8,3,2,0,0.8660254037844387,-0.4999999999999998,0
84,86, Amused by the antics of my pet—it's pure amusement!      , Amusement    ,2023-02-23 14:20:00, PetAmuser       , Instagram , #Amusement #PetAntics                       ,18.0,35.0, UK           ,2023,2,23,14,2,10.0,0.44166666666666665,1.8421052631578947,amused antic petits pure amusement,0.21428571428571427,0.5,0.68,positive,14,3,2,0,-0.4999999999999997,-0.8660254037844388,0
85,87, Enjoying every moment of this trip—pure enjoyment!      , Enjoyment    ,2023-02-23 19:45:00, TravelExplorer  , Facebook , #Enjoyment #Travel                           ,25.0,50.0, USA ,2023,2,23,19,2,8.5,0.625,1.9230769230769231,enjoying every moment trippure enjoyment,0.5,0.6,0.807,positive,19,3,2,0,-0.9659258262890684,0.2588190451025203,0
86,88, Admiring the dedication of volunteers at a local charity. , Admiration   ,2023-02-24 11:30:00, CharityAdmirer  , Twitter  , #Admiration #Volunteers                     ,20.0,40.0, USA        ,2023,2,24,11,2,11.0,0.5,1.9047619047619047,admiring dedication volunteer local charity,0.0,0.0,0.6597,positive,11,4,2,0,0.258819045102521,-0.9659258262890682,0
87,89, Sending affectionate vibes to friends and family.        , Affection    ,2023-02-24 16:00:00, FamilyLover     , Instagram , #Affection #FamilyLove                      ,15.0,30.0,USA,2023,2,24,16,2,10.5,0.375,1.875,sending affectionate vibe friend family,0.0,0.0,0.7184,positive,16,4,2,0,-0.8660254037844385,-0.5000000000000004,0
88,90, Awe-struck by the beauty of the night sky.               , Awe          ,2023-02-24 20:30:00, Stargazer       , Facebook , #Awe #StarryNight                        ,22.0,45.0, Australia ,2023,2,24,20,2,8.0,0.5583333333333333,1.9565217391304348,awestruck beauty night sky,0.0,0.0,0.5859,positive,20,4,2,0,-0.8660254037844386,0.5000000000000001,0
89,91, Disappointed with the lack of progress in a personal project. , Disappointed ,2023-02-25 09:00:00, ProjectStruggle , Twitter  , #Disappointed #Project                     ,18.0,35.0, India      ,2023,2,25,9,2,10.5,0.44166666666666665,1.8421052631578947,disappointed lack progress personal project,-0.375,0.525,-0.3818,negative,9,5,2,1,0.7071067811865476,-0.7071067811865475,0
90,92, A surprise visit from an old friend brought tears of joy. , Surprise     ,2023-02-25 14:45:00, JoyfulReunion   , Instagram , #Surprise #OldFriends                       ,25.0,50.0, USA          ,2023,2,25,14,2,10.0,0.625,1.9230769230769231,surprise visit old friend brought tear joy,0.45,0.2,0.802,positive,14,5,2,1,-0.4999999999999997,-0.8660254037844388,0
91,93, Embracing acceptance of life's ups and downs.           , Acceptance   ,2023-02-25 18:20:00, LifeAcceptance  , Facebook , #Acceptance #LifeJourney                   ,15.0,30.0, Canada     ,2023,2,25,18,2,11.5,0.375,1.875,embracing acceptance life ups down,-0.15555555555555556,0.2888888888888889,0.4588,positive,18,5,2,1,-1.0,-1.8369701987210297e-16,0
92,94, Overflowing adoration for a cute rescue puppy! 🐶       , Adoration    ,2023-02-26 10:45:00, PuppyAdmirer    , Twitter  , #Adoration #PuppyLove                       ,22.0,45.0, UK         ,2023,2,26,10,2,10.0,0.5583333333333333,1.9565217391304348,overflowing adoration cute rescue puppy,0.5,1.0,0.8883,positive,10,6,2,1,0.49999999999999994,-0.8660254037844387,0
93,95, Anticipating the release of a much-awaited movie.       , Anticipation ,2023-02-26 07:30:00, MovieBuff2      , Instagram , #Anticipation #MovieRelease                 ,20.0,40.0, Australia    ,2023,2,26,7,2,13.0,0.5,1.9047619047619047,anticipating release muchawaited movie,0.0,0.0,0.0,neutral,7,6,2,1,0.9659258262890683,-0.25881904510252063,0
94,96, Bitter experience at the customer service department.   , Bitter       ,2023-02-26 15:00:00, CustomerWoes    , Facebook , #BitterExperience #CustomerService         ,18.0,35.0, USA       ,2023,2,26,15,2,16.5,0.44166666666666665,1.8421052631578947,bitter experience customer service department,-0.1,0.5,-0.4215,negative,15,6,2,1,-0.7071067811865471,-0.7071067811865479,0
95,97, Finding calmness amidst the chaos of daily life.        , Calmness     ,2023-02-27 09:30:00, CalmSoul        , Twitter  , #Calmness #InnerPeace                      ,15.0,30.0, India     ,2023,2,27,9,2,10.0,0.375,1.875,finding calmness amidst chaos daily life,0.0,0.0,-0.25,negative,9,0,2,0,0.7071067811865476,-0.7071067811865475,0
96,98, Confusion reigns as I try to make sense of recent events., Confusion    ,2023-02-27 14:20:00, ConfusedMind2   , Instagram , #Confusion #MakingSense                    ,25.0,50.0, UK   ,2023,2,27,14,2,11.0,0.625,1.9230769230769231,confusion reign try make sense recent event,0.0,0.25,-0.296,negative,14,0,2,0,-0.4999999999999997,-0.8660254037844388,0
97,99, Excitement building up for a surprise birthday party.   , Excitement   ,2023-02-27 18:45:00, BirthdayExcite  , Facebook , #Excitement #SurpriseParty                 ,22.0,45.0, Canada ,2023,2,27,18,2,12.5,0.5583333333333333,1.9565217391304348,excitement building surprise birthday party,0.0,0.0,0.7906,positive,18,0,2,0,-1.0,-1.8369701987210297e-16,0
98,100, Witnessed an act of kindness that made my day.          , Kind         ,2023-02-28 11:30:00, KindnessObserver, Twitter  , #Kindness #ActsOfKindness                  ,20.0,40.0, USA       ,2023,2,28,11,2,12.0,0.5,1.9047619047619047,witnessed act kindness made day,0.0,0.0,0.4588,positive,11,1,2,0,0.258819045102521,-0.9659258262890682,0
99,101, Pride in completing a challenging fitness challenge.    , Pride        ,2023-02-28 16:00:00, FitAchiever     , Instagram , #Pride #FitnessChallengeCompleted          ,30.0,60.0, UK            ,2023,2,28,16,2,16.0,0.75,1.935483870967742,pride completing challenging fitness challenge,0.5,1.0,0.6597,positive,16,1,2,0,-0.8660254037844385,-0.5000000000000004,1
100,102, A moment of shame for not speaking up against injustice., Shame        ,2023-02-28 19:45:00, ReflectiveSelf2 , Facebook , #Shame #Injustice                           ,15.0,30.0, India     ,2023,2,28,19,2,8.0,0.375,1.875,moment shame speaking injustice,0.0,0.0,-0.7783,negative,19,1,2,0,-0.9659258262890684,0.2588190451025203,0
101,103, Reflecting on the beauty of diversity in our world.     , Acceptance   ,2023-03-01 10:45:00, DiversityLover  , Twitter  , #Acceptance #Diversity                      ,22.0,45.0, Australia ,2023,3,1,10,2,10.5,0.5583333333333333,1.9565217391304348,reflecting beauty diversity world,0.0,0.0,0.5859,positive,10,2,3,0,0.49999999999999994,-0.8660254037844387,0
102,104, Excitement for a quiet evening with a good book.        , Excitement   ,2023-03-01 13:30:00, BookwormJoy     , Instagram , #Excitement #BookTime                       ,18.0,35.0, USA          ,2023,3,1,13,2,10.0,0.44166666666666665,1.8421052631578947,excitement quiet evening good book,0.35,0.4666666666666667,0.7269,positive,13,2,3,0,-0.2588190451025208,-0.9659258262890683,0
103,105, Feeling bitter about the unfairness in the workplace.   , Bitter       ,2023-03-01 17:45:00, WorkplaceWoes   , Twitter  , #Bitter #Unfairness                         ,15.0,30.0, Canada    ,2023,3,1,17,2,9.0,0.375,1.875,feeling bitter unfairness workplace,-0.1,0.5,-0.3182,negative,17,2,3,0,-0.9659258262890683,-0.25881904510252063,0
104,106, Calmness prevails as I practice mindfulness.            , Calmness     ,2023-03-02 18:00:00, MindfulMe       , Facebook , #Calmness #Mindfulness                      ,15.0,30.0, UK        ,2023,3,2,18,2,10.5,0.375,1.875,calmness prevails practice mindfulness,0.0,0.0,0.4019,positive,18,3,3,0,-1.0,-1.8369701987210297e-16,0
105,107, Confusion surrounds me as I navigate through life's choices. , Confusion ,2023-03-02 13:15:00, ConfusedMind3   , Instagram , #Confusion #LifeChoices                     ,30.0,60.0, USA   ,2023,3,2,13,2,11.0,0.75,1.935483870967742,confusion surround navigate life choice,0.0,0.0,-0.296,negative,13,3,3,0,-0.2588190451025208,-0.9659258262890683,1
106,108, Excitement for a weekend road trip to explore new places. , Excitement ,2023-03-02 16:45:00, RoadTripper2    , Twitter  , #Excitement #WeekendAdventure               ,25.0,50.0, India     ,2023,3,2,16,2,14.0,0.625,1.9230769230769231,excitement weekend road trip explore new place,0.13636363636363635,0.45454545454545453,0.4939,positive,16,3,3,0,-0.8660254037844385,-0.5000000000000004,0
107,109, Kindness witnessed today restores my faith in humanity.  , Kind         ,2023-03-03 11:30:00, KindnessPrevails2, Facebook , #Kindness #HumanityRestored                 ,22.0,45.0, USA       ,2023,3,3,11,2,13.0,0.5583333333333333,1.9565217391304348,kindness witnessed today restores faith humanity,0.0,0.0,0.7906,positive,11,4,3,0,0.258819045102521,-0.9659258262890682,0
108,110, Pride in accomplishing personal and professional goals.  , Pride        ,2023-03-03 14:30:00, GoalAchiever    , Instagram , #Pride #Accomplishments                     ,12.0,25.0, Canada ,2023,3,3,14,2,11.0,0.30833333333333335,1.9230769230769231,pride accomplishing personal professional goal,0.05,0.2,0.34,positive,14,4,3,0,-0.4999999999999997,-0.8660254037844388,0
109,111, Shame for not being true to my values in a difficult situation., Shame ,2023-03-03 12:00:00, ReflectiveSelf3 , Twitter  , #Shame #Integrity                           ,15.0,30.0, UK        ,2023,3,3,12,2,8.0,0.375,1.875,shame true value difficult situation,-0.07500000000000001,0.825,-0.6407,negative,12,4,3,0,1.2246467991473532e-16,-1.0,0
110,112," Revisiting old memories, feeling a sense of elation. ", Elation       ,2010-05-15 15:30:00, NostalgiaFan    , Twitter  , #Elation #Memories                             ,20.0,40.0, Canada    ,2010,5,15,15,2,8.5,0.5,1.9047619047619047,revisiting old memory feeling sense elation,0.1,0.2,0.4588,positive,15,5,5,1,-0.7071067811865471,-0.7071067811865479,0
111,113, The victory of our team brought euphoria to the city. , Euphoria      ,2021-08-10 21:15:00, SportsFanatic   , Instagram , #Euphoria #Victory                             ,15.0,30.0, USA      ,2021,8,10,21,2,8.5,0.375,1.875,victory team brought euphoria city,0.0,0.0,0.6486,positive,21,1,8,0,-0.7071067811865477,0.7071067811865474,0
112,114," Embracing the beauty of nature, a moment of contentment. ", Contentment   ,2011-06-20 14:45:00, NatureLover2    , Facebook , #Contentment #Nature                           ,25.0,50.0, India       ,2011,6,20,14,2,9.5,0.625,1.9230769230769231,embracing beauty nature moment contentment,0.0,0.0,0.743,positive,14,0,6,0,-0.4999999999999997,-0.8660254037844388,0
113,115," Meditating by the serene lake, finding inner peace.   ", Serenity      ,2022-02-12 18:20:00, ZenMaster2      , Twitter  , #Serenity #Meditation                          ,18.0,35.0, UK          ,2022,2,12,18,2,10.0,0.44166666666666665,1.8421052631578947,meditating serene lake finding inner peace,0.0,0.16666666666666666,0.7579,positive,18,5,2,1,-1.0,-1.8369701987210297e-16,0
114,116, Overflowing with gratitude for life's blessings.      , Gratitude     ,2012-11-25 10:00:00, ThankfulHeart   , Instagram , #Gratitude #Blessed                            ,30.0,60.0, Australia   ,2012,11,25,10,2,9.0,0.75,1.935483870967742,overflowing gratitude life blessing,0.0,0.0,0.7783,positive,10,6,11,1,0.49999999999999994,-0.8660254037844387,1
115,117," Hopeful for a brighter tomorrow, despite challenges.  ", Hope          ,2013-04-05 19:30:00, OptimisticSoul  , Facebook , #Hope #Optimism                                ,22.0,45.0, USA      ,2013,4,5,19,2,7.0,0.5583333333333333,1.9565217391304348,hopeful brighter tomorrow despite challenge,0.0,0.0,0.6886,positive,19,4,4,0,-0.9659258262890684,0.2588190451025203,0
116,118, Empowered to make a difference in my community.        , Empowerment   ,2014-09-14 08:30:00, CommunityLeader , Twitter  , #Empowerment #Community                        ,15.0,30.0, UK       ,2014,9,14,8,2,11.0,0.375,1.875,empowered make difference community,0.0,0.0,0.0,neutral,8,6,9,1,0.8660254037844387,-0.4999999999999998,0
117,119, Compassion in action: supporting a local charity event. , Compassion    ,2015-07-18 14:20:00, CharitySupporter, Instagram , #Compassion #CharityEvent                   ,18.0,35.0, Canada ,2015,7,18,14,2,12.0,0.44166666666666665,1.8421052631578947,compassion action supporting local charity event,0.11666666666666665,0.11666666666666665,0.8271,positive,14,5,7,1,-0.4999999999999997,-0.8660254037844388,0
118,120," A moment of tenderness, connecting with loved ones.    ", Tenderness    ,2016-02-23 19:45:00, LovingHeart     , Facebook , #Tenderness #FamilyTime                       ,25.0,50.0, UK          ,2016,2,23,19,2,11.0,0.625,1.9230769230769231,moment tenderness connecting loved one,0.7,0.8,0.7717,positive,19,1,2,0,-0.9659258262890684,0.2588190451025203,0
119,121, Arousal of excitement as I await a special announcement., Arousal       ,2017-10-30 11:30:00, ExcitementFan   , Twitter  , #Arousal #Excitement                           ,20.0,40.0, Australia ,2017,10,30,11,2,9.5,0.5,1.9047619047619047,arousal excitement await special announcement,0.35714285714285715,0.5714285714285714,0.743,positive,11,0,10,0,0.258819045102521,-0.9659258262890682,0
120,122, Enthusiastically diving into a new project.            , Enthusiasm    ,2018-06-15 16:00:00, ProjectEnthusiast, Instagram , #Enthusiasm #NewProject                       ,15.0,30.0, USA  ,2018,6,15,16,2,11.0,0.375,1.875,enthusiastically diving new project,0.13636363636363635,0.45454545454545453,0.5994,positive,16,4,6,0,-0.8660254037844385,-0.5000000000000004,0
121,123, Feeling a sense of fulfillment after reaching a milestone., Fulfillment  ,2019-03-28 18:20:00, MilestoneAchiever, Facebook , #Fulfillment #Milestone                       ,22.0,45.0, India     ,2019,3,28,18,2,11.0,0.5583333333333333,1.9565217391304348,feeling sense fulfillment reaching milestone,0.0,0.0,0.3182,positive,18,3,3,0,-1.0,-1.8369701987210297e-16,0
122,124, Reverence for the beauty of a historic landmark.       , Reverence     ,2019-11-11 15:00:00, HistoryLover    , Twitter  , #Reverence #History                           ,18.0,35.0, UK      ,2019,11,11,15,2,9.0,0.44166666666666665,1.8421052631578947,reverence beauty historic landmark,0.0,0.0,0.6249,positive,15,0,11,0,-0.7071067811865471,-0.7071067811865479,0
123,125, Elation after a surprise reunion with old friends.    , Elation       ,2020-04-02 09:30:00, JoyfulReunion2  , Instagram , #Elation #OldFriends                          ,25.0,50.0, Canada      ,2020,4,2,9,2,9.5,0.625,1.9230769230769231,elation surprise reunion old friend,0.1,0.2,0.7717,positive,9,3,4,0,0.7071067811865476,-0.7071067811865475,0
124,126, The euphoria of a live music concert under the stars.  , Euphoria      ,2021-06-19 14:45:00, MusicEnthusiast , Facebook , #Euphoria #LiveMusic                          ,15.0,30.0, USA ,2021,6,19,14,2,9.5,0.375,1.875,euphoria live music concert star,0.13636363636363635,0.5,0.6486,positive,14,5,6,1,-0.4999999999999997,-0.8660254037844388,0
125,127, Contentment in the simplicity of a quiet Sunday.       , Contentment   ,2010-08-15 10:00:00, SimpleJoys      , Twitter  , #Contentment #SundayMood                      ,30.0,60.0, Australia ,2010,8,15,10,2,11.5,0.75,1.935483870967742,contentment simplicity quiet sunday,0.0,0.3333333333333333,0.3612,positive,10,6,8,1,0.49999999999999994,-0.8660254037844387,1
126,128, Serenity found in the pages of a favorite book.        , Serenity      ,2011-09-22 19:30:00, BookLover3      , Instagram , #Serenity #BookTime                           ,22.0,45.0, UK          ,2011,9,22,19,2,9.0,0.5583333333333333,1.9565217391304348,serenity found page favorite book,0.5,1.0,0.4588,positive,19,3,9,0,-0.9659258262890684,0.2588190451025203,0
127,129, Gratitude for the support received during tough times. , Gratitude     ,2012-03-10 08:30:00, SupportiveFriend, Facebook , #Gratitude #Supportive                        ,15.0,30.0, India     ,2012,3,10,8,2,10.5,0.375,1.875,gratitude support received tough time,-0.3888888888888889,0.8333333333333334,0.6705,positive,8,5,3,1,0.8660254037844387,-0.4999999999999998,0
128,130, Hopeful about the possibilities of a new journey.      , Hope          ,2013-12-05 16:00:00, JourneyOptimist , Twitter  , #Hope #NewBeginnings                          ,18.0,35.0, Canada    ,2013,12,5,16,2,9.5,0.44166666666666665,1.8421052631578947,hopeful possibility new journey,0.13636363636363635,0.45454545454545453,0.5106,positive,16,3,12,0,-0.8660254037844385,-0.5000000000000004,0
